utc,time,nav_type,latitude,longitude,altitude,speed,heading,ehpe,evpe,hdop,signal_strength_4th
1345840098,Fri Aug 24 21:28:18 2012,0x0204,45.5408572,-122.7341789,230.08,3.05,298.5,8.99,1.79,5,25
1345840099,Fri Aug 24 21:28:19 2012,0x0204,45.5408732,-122.7342253,230.24,2.5,304.5,8.99,1.79,5,25
1345840100,Fri Aug 24 21:28:20 2012,0x0204,45.540878,-122.7342701,230.56,1.43,292.5,9.44,1.79,5,25
1345840101,Fri Aug 24 21:28:21 2012,0x0204,45.5408796,-122.7343149,230.72,1.78,298.5,9.44,1.79,5,25
1345840102,Fri Aug 24 21:28:22 2012,0x0204,45.54087,-122.7343565,231.04,1.73,246,9.44,1.79,5,25
1345840103,Fri Aug 24 21:28:23 2012,0x0204,45.5408524,-122.7343869,231.04,2.38,229.5,9.44,1.79,5,28
1345840104,Fri Aug 24 21:28:24 2012,0x0204,45.5408348,-122.7344173,231.04,2.15,235.5,9.44,1.79,5,28
1345840105,Fri Aug 24 21:28:25 2012,0x0204,45.5408172,-122.7344493,230.88,2.24,235.5,9.44,1.79,5,28
1345840106,Fri Aug 24 21:28:26 2012,0x0204,45.5408012,-122.7344829,230.72,3.02,226.5,8.99,1.79,5,30
1345840107,Fri Aug 24 21:28:27 2012,0x0204,45.5407804,-122.7345245,230.72,3.21,234,8.99,1.79,5,30
1345840108,Fri Aug 24 21:28:28 2012,0x0204,45.5407692,-122.7345741,230.56,3.08,258,8.99,1.79,5,31
1345840109,Fri Aug 24 21:28:29 2012,0x0204,45.5407676,-122.7346189,230.88,2.68,273,8.56,1.79,5,27
1345840110,Fri Aug 24 21:28:30 2012,0x0204,45.5407804,-122.7346541,231.36,2.22,297,8.99,1.79,5,25
1345840111,Fri Aug 24 21:28:31 2012,0x0204,45.5407996,-122.7346877,231.36,1.93,324,9.44,1.79,5,25
1345840112,Fri Aug 24 21:28:32 2012,0x0204,45.5408252,-122.7347133,231.2,2.22,334.5,9.44,1.79,5,25
1345840113,Fri Aug 24 21:28:33 2012,0x0204,45.5408492,-122.7347389,231.2,1.43,345,9.91,1.79,5,25
1345840114,Fri Aug 24 21:28:34 2012,0x0204,45.5408668,-122.7347661,231.04,1.14,312,10.4,1.79,5,25
1345840115,Fri Aug 24 21:28:35 2012,0x0204,45.5408812,-122.7347965,231.2,1.06,280.5,9.91,1.79,5,25
1345840116,Fri Aug 24 21:28:36 2012,0x0204,45.5408972,-122.7348253,231.2,1.08,303,9.44,1.79,5,25
1345840117,Fri Aug 24 21:28:37 2012,0x0204,45.5409164,-122.7348525,231.2,0.95,298.5,9.44,1.79,5,27
1345840118,Fri Aug 24 21:28:38 2012,0x0204,45.540942,-122.7348893,230.72,2.74,328.5,9.44,1.71,5,27
1345840119,Fri Aug 24 21:28:39 2012,0x0204,45.5409644,-122.7349293,230.72,2.03,310.5,9.44,1.71,5,30
1345840120,Fri Aug 24 21:28:40 2012,0x0204,45.5409852,-122.7349677,230.4,2.48,324,9.44,1.71,5,28
1345840121,Fri Aug 24 21:28:41 2012,0x0204,45.5410156,-122.7349949,230.08,2.33,319.5,9.44,1.71,5,28
1345840122,Fri Aug 24 21:28:42 2012,0x0204,45.541046,-122.7350237,229.44,2.88,337.5,10.4,1.71,5,28
1345840123,Fri Aug 24 21:28:43 2012,0x0204,45.5410844,-122.7350557,228.96,3.27,331.5,10.92,1.71,5,30
1345840124,Fri Aug 24 21:28:44 2012,0x0204,45.5411228,-122.7350877,228.64,3.02,324,12.04,1.71,5,30
1345840125,Fri Aug 24 21:28:45 2012,0x0204,45.5411516,-122.7351213,228.16,1.93,327,11.47,1.71,5,27
1345840126,Fri Aug 24 21:28:46 2012,0x0204,45.5411804,-122.7351533,227.84,2.15,313.5,10.92,1.71,5,30
1345840127,Fri Aug 24 21:28:47 2012,0x0204,45.5412044,-122.7351885,227.52,1.99,319.5,10.92,1.71,5,30
1345840128,Fri Aug 24 21:28:48 2012,0x0204,45.5412092,-122.7352173,227.36,1.28,339,10.4,1.71,5,30
1345840129,Fri Aug 24 21:28:49 2012,0x0204,45.5412092,-122.7352301,227.2,0.59,277.5,9.91,1.71,5,30
1345840130,Fri Aug 24 21:28:50 2012,0x0204,45.5411932,-122.7352477,226.88,1.68,225,10.4,1.71,5,30
1345840131,Fri Aug 24 21:28:51 2012,0x0204,45.5411756,-122.7352621,226.4,2.24,208.5,10.92,1.71,5,30
1345840132,Fri Aug 24 21:28:52 2012,0x0204,45.5411564,-122.7352845,226.08,2.31,222,10.4,1.71,5,28
1345840133,Fri Aug 24 21:28:53 2012,0x0204,45.541134,-122.7353117,225.76,2.74,216,10.4,1.71,5,30
1345840134,Fri Aug 24 21:28:54 2012,0x0204,45.5411116,-122.7353405,225.76,2.68,229.5,8.99,1.71,5,28
1345840135,Fri Aug 24 21:28:55 2012,0x0204,45.5410892,-122.7353821,225.6,3.24,235.5,8.99,1.71,5,30
1345840136,Fri Aug 24 21:28:56 2012,0x0204,45.5410636,-122.7354221,225.6,2.88,229.5,8.99,1.71,5,30
1345840137,Fri Aug 24 21:28:57 2012,0x0204,45.5410428,-122.7354509,225.76,2.22,223.5,8.99,1.71,5,30
1345840138,Fri Aug 24 21:28:58 2012,0x0204,45.541022,-122.7354717,225.6,1.6,216,8.99,1.71,5,30
1345840139,Fri Aug 24 21:28:59 2012,0x0204,45.5410012,-122.7354845,225.6,1.84,207,9.91,1.71,5,30
1345840140,Fri Aug 24 21:29:00 2012,0x0204,45.5409724,-122.7354989,225.44,2.66,196.5,10.4,1.71,5,27
1345840141,Fri Aug 24 21:29:01 2012,0x0204,45.5409372,-122.7355165,225.44,2.9,199.5,10.4,1.71,5,27
1345840142,Fri Aug 24 21:29:02 2012,0x0204,45.5409068,-122.7355293,225.6,2.18,196.5,10.4,1.71,5,27
1345840143,Fri Aug 24 21:29:03 2012,0x0204,45.5408748,-122.7355389,225.92,2.93,195,9.44,1.71,5,28
1345840144,Fri Aug 24 21:29:04 2012,0x0204,45.5408396,-122.7355597,226.08,3.11,202.5,8.99,1.71,5,27
1345840145,Fri Aug 24 21:29:05 2012,0x0204,45.5408092,-122.7355853,226.08,2.96,210,9.44,1.71,5,28
1345840146,Fri Aug 24 21:29:06 2012,0x0204,45.5407788,-122.7356125,226.08,3.58,211.5,8.56,1.71,5,30
1345840147,Fri Aug 24 21:29:07 2012,0x0204,45.5407548,-122.7356477,226.4,2.74,234,8.99,1.71,5,30
1345840148,Fri Aug 24 21:29:08 2012,0x0204,45.540734,-122.7356957,226.56,2.9,244.5,9.44,1.71,5,30
1345840149,Fri Aug 24 21:29:09 2012,0x0204,45.540718,-122.7357565,226.24,3.21,262.5,9.44,1.71,5,27
1345840150,Fri Aug 24 21:29:10 2012,0x0204,45.54071,-122.7358077,226.08,2.71,247.5,9.44,1.62,5,27
1345840151,Fri Aug 24 21:29:11 2012,0x0204,45.5407004,-122.7358541,225.92,2.36,247.5,9.44,1.62,5,27
1345840152,Fri Aug 24 21:29:12 2012,0x0204,45.5406972,-122.7358925,226.08,2.18,255,9.44,1.62,5,27
1345840153,Fri Aug 24 21:29:13 2012,0x0204,45.5406844,-122.7359373,225.92,2.15,247.5,8.99,1.62,5,27
1345840154,Fri Aug 24 21:29:14 2012,0x0204,45.5406748,-122.7359853,225.76,2.96,250.5,9.44,1.62,5,27
1345840155,Fri Aug 24 21:29:15 2012,0x0204,45.5406604,-122.7360349,225.12,2.66,252,8.56,1.62,5,30
1345840156,Fri Aug 24 21:29:16 2012,0x0204,45.540646,-122.7360861,224.64,3.02,247.5,8.56,1.62,5,33
1345840157,Fri Aug 24 21:29:17 2012,0x0204,45.5406332,-122.7361309,224.48,2.43,244.5,9.44,1.62,5,33
1345840158,Fri Aug 24 21:29:18 2012,0x0204,45.540614,-122.7361741,224.32,2.48,235.5,9.44,1.62,5,33
1345840159,Fri Aug 24 21:29:19 2012,0x0204,45.5405932,-122.7362173,224.32,2.48,235.5,9.44,1.62,5,30
1345840160,Fri Aug 24 21:29:20 2012,0x0204,45.5405788,-122.7362525,224.16,2.48,247.5,9.91,1.62,5,30
1345840161,Fri Aug 24 21:29:21 2012,0x0204,45.5405612,-122.7363005,224.16,3.11,247.5,11.47,1.62,5,28
1345840162,Fri Aug 24 21:29:22 2012,0x0204,45.540542,-122.7363485,224,2.9,238.5,8.99,1.62,5,30
1345840163,Fri Aug 24 21:29:23 2012,0x0204,45.5405228,-122.7363933,224.16,2.96,247.5,9.91,1.62,5,31
1345840164,Fri Aug 24 21:29:24 2012,0x0204,45.5405068,-122.7364413,224.16,2.66,262.5,9.44,1.62,5,31
1345840165,Fri Aug 24 21:29:25 2012,0x0204,45.5404972,-122.7364861,224.32,2.53,277.5,9.44,1.62,5,31
1345840166,Fri Aug 24 21:29:26 2012,0x0204,45.5404972,-122.7365325,224.64,2.4,291,9.44,1.62,5,31
1345840167,Fri Aug 24 21:29:27 2012,0x0204,45.5404924,-122.7365885,224.96,3.11,285,9.91,1.62,5,30
1345840168,Fri Aug 24 21:29:28 2012,0x0204,45.5404988,-122.7366429,225.12,3.11,304.5,9.91,1.62,5,31
1345840169,Fri Aug 24 21:29:29 2012,0x0204,45.5405004,-122.7367021,225.28,3.37,283.5,9.91,1.62,5,30
1345840170,Fri Aug 24 21:29:30 2012,0x0204,45.5405036,-122.7367517,225.6,2.2,288,8.15,1.62,5,28
1345840171,Fri Aug 24 21:29:31 2012,0x0204,45.5405116,-122.7367933,225.6,2.22,301.5,8.15,1.62,5,27
1345840172,Fri Aug 24 21:29:32 2012,0x0204,45.5405244,-122.7368365,225.76,2.88,316.5,8.56,1.62,5,28
1345840173,Fri Aug 24 21:29:33 2012,0x0204,45.5405436,-122.7368845,226.24,3.15,321,9.44,1.62,5,28
1345840174,Fri Aug 24 21:29:34 2012,0x0204,45.5405564,-122.7369309,226.72,2.18,298.5,8.99,1.62,5,28
1345840175,Fri Aug 24 21:29:35 2012,0x0204,45.540566,-122.7369709,226.88,2.63,271.5,8.99,1.62,5,28
1345840176,Fri Aug 24 21:29:36 2012,0x0204,45.540574,-122.7370205,227.36,2.55,298.5,9.44,1.62,5,28
1345840177,Fri Aug 24 21:29:37 2012,0x0204,45.5405884,-122.7370669,227.68,2.6,313.5,8.99,1.62,5,28
1345840178,Fri Aug 24 21:29:38 2012,0x0204,45.5406108,-122.7370973,227.68,1.99,339,9.44,1.62,5,28
1345840179,Fri Aug 24 21:29:39 2012,0x0204,45.5406332,-122.7371229,227.84,1.44,334.5,8.99,1.62,5,28
1345840180,Fri Aug 24 21:29:40 2012,0x0204,45.5406476,-122.7371501,227.68,2.03,330,8.99,1.62,5,27
1345840181,Fri Aug 24 21:29:41 2012,0x0204,45.5406684,-122.7371821,227.52,2.74,334.5,8.56,1.62,5,27
1345840182,Fri Aug 24 21:29:42 2012,0x0204,45.5406972,-122.7372109,227.36,2.66,330,9.44,1.62,5,28
1345840183,Fri Aug 24 21:29:43 2012,0x0204,45.5407212,-122.7372413,227.2,2.11,328.5,9.44,1.62,5,28
1345840184,Fri Aug 24 21:29:44 2012,0x0204,45.5407516,-122.7372541,227.2,2.33,9,8.15,1.62,5,28
1345840185,Fri Aug 24 21:29:45 2012,0x0204,45.5407772,-122.7372685,227.04,2.2,345,8.15,1.62,5,28
1345840186,Fri Aug 24 21:29:46 2012,0x0204,45.5408028,-122.7372941,227.04,2.13,325.5,8.15,1.62,5,28
1345840187,Fri Aug 24 21:29:47 2012,0x0204,45.5408252,-122.7373293,226.56,1.85,310.5,8.15,1.62,5,30
1345840188,Fri Aug 24 21:29:48 2012,0x0204,45.5408524,-122.7373677,226.4,2.74,315,8.15,1.62,5,30
1345840189,Fri Aug 24 21:29:49 2012,0x0204,45.5408668,-122.7374141,226.24,2.15,291,7.76,1.62,5,28
1345840190,Fri Aug 24 21:29:50 2012,0x0204,45.5408716,-122.7374669,225.92,2.99,262.5,7.76,1.62,5,28
1345840191,Fri Aug 24 21:29:51 2012,0x0204,45.5408748,-122.7375069,225.92,2.24,261,9.44,1.62,5,28
1345840192,Fri Aug 24 21:29:52 2012,0x0204,45.5408684,-122.7375517,226.08,3.27,256.5,9.91,1.62,5,28
1345840193,Fri Aug 24 21:29:53 2012,0x0204,45.5408684,-122.7375997,226.24,3.18,267,8.99,1.62,5,27
1345840194,Fri Aug 24 21:29:54 2012,0x0204,45.5408812,-122.7376461,226.72,3.21,291,8.15,1.62,5,28
1345840195,Fri Aug 24 21:29:55 2012,0x0204,45.5408972,-122.7376925,227.2,2.43,285,7.76,1.62,5,28
1345840196,Fri Aug 24 21:29:56 2012,0x0204,45.5409084,-122.7377453,227.68,3.34,294,7.76,1.62,5,28
1345840197,Fri Aug 24 21:29:57 2012,0x0204,45.5409292,-122.7378045,228,4,300,8.56,1.62,5,30
1345840198,Fri Aug 24 21:29:58 2012,0x0204,45.5409452,-122.7378621,228.32,3.58,294,8.15,1.62,5,30
1345840199,Fri Aug 24 21:29:59 2012,0x0204,45.5409628,-122.7379197,228.48,3.69,289.5,7.76,1.62,5,30
1345840200,Fri Aug 24 21:30:00 2012,0x0204,45.5409884,-122.7379709,228.64,3.31,309,8.56,1.62,5,30
1345840201,Fri Aug 24 21:30:01 2012,0x0204,45.5410092,-122.7380173,228.96,2.74,285,8.99,1.62,5,27
1345840202,Fri Aug 24 21:30:02 2012,0x0204,45.541022,-122.7380685,229.12,3.08,279,8.99,1.62,5,27
1345840203,Fri Aug 24 21:30:03 2012,0x0204,45.541038,-122.7381133,229.6,2.33,277.5,8.99,1.62,5,27
1345840204,Fri Aug 24 21:30:04 2012,0x0204,45.541054,-122.7381501,229.6,1.43,289.5,8.15,1.62,5,27
1345840205,Fri Aug 24 21:30:05 2012,0x0204,45.5410636,-122.7381869,229.76,1.46,276,7.76,1.62,5,27
1345840206,Fri Aug 24 21:30:06 2012,0x0204,45.541078,-122.7382141,229.92,0.84,289.5,8.15,1.62,5,27
1345840207,Fri Aug 24 21:30:07 2012,0x0204,45.5410908,-122.7382461,230.08,1.58,273,8.15,1.62,5,27
1345840208,Fri Aug 24 21:30:08 2012,0x0204,45.5410988,-122.7382765,230.08,1.08,268.5,7.39,1.62,5,27
1345840209,Fri Aug 24 21:30:09 2012,0x0204,45.5411212,-122.7383037,230.08,1.37,340.5,8.56,1.62,5,27
1345840210,Fri Aug 24 21:30:10 2012,0x0204,45.54115,-122.7383277,229.92,1.93,334.5,8.56,1.62,5,27
1345840211,Fri Aug 24 21:30:11 2012,0x0204,45.5411772,-122.7383485,229.92,1.71,339,8.15,1.71,5,27
1345840212,Fri Aug 24 21:30:12 2012,0x0204,45.541206,-122.7383709,229.76,2.6,336,8.15,1.71,5,27
1345840213,Fri Aug 24 21:30:13 2012,0x0204,45.541238,-122.7384061,229.44,3.18,318,8.15,1.71,5,27
1345840214,Fri Aug 24 21:30:14 2012,0x0204,45.5412684,-122.7384541,229.12,3.88,315,8.15,1.71,5,28
1345840215,Fri Aug 24 21:30:15 2012,0x0204,45.5413036,-122.7385085,228.96,4.69,313.5,7.76,1.71,5,30
1345840216,Fri Aug 24 21:30:16 2012,0x0204,45.5413308,-122.7385645,228.96,3.84,300,7.76,1.71,5,31
1345840217,Fri Aug 24 21:30:17 2012,0x0204,45.5413516,-122.7386205,228.96,3.88,304.5,8.15,1.71,5,31
1345840218,Fri Aug 24 21:30:18 2012,0x0204,45.5413772,-122.7386749,229.12,3.65,285,8.56,1.71,5,31
1345840219,Fri Aug 24 21:30:19 2012,0x0204,45.5414012,-122.7387277,229.12,3.55,300,8.56,1.71,5,31
1345840220,Fri Aug 24 21:30:20 2012,0x0204,45.5414268,-122.7387677,229.6,2.66,315,8.99,1.71,5,31
1345840221,Fri Aug 24 21:30:21 2012,0x0204,45.5414508,-122.7388013,229.76,1.89,312,8.99,1.71,5,30
1345840222,Fri Aug 24 21:30:22 2012,0x0204,45.541478,-122.7388317,229.76,1.97,321,8.99,1.71,5,27
1345840223,Fri Aug 24 21:30:23 2012,0x0204,45.5415052,-122.7388621,229.6,1.99,300,9.44,1.71,5,27
1345840224,Fri Aug 24 21:30:24 2012,0x0204,45.5415292,-122.7388941,229.76,1.32,285,9.44,1.71,5,25
1345840225,Fri Aug 24 21:30:25 2012,0x0204,45.5415564,-122.7389101,229.92,1.31,343.5,8.99,1.71,5,27
1345840226,Fri Aug 24 21:30:26 2012,0x0204,45.5415948,-122.7388941,229.92,2.26,36,8.56,1.71,5,27
1345840227,Fri Aug 24 21:30:27 2012,0x0204,45.5416268,-122.7388589,229.76,3.48,55.5,8.56,1.71,5,33
1345840228,Fri Aug 24 21:30:28 2012,0x0204,45.5416428,-122.7388189,229.44,3.27,84,8.15,1.71,5,34
1345840229,Fri Aug 24 21:30:29 2012,0x0204,45.5416572,-122.7387773,229.28,3.48,76.5,8.99,1.71,5,34
1345840230,Fri Aug 24 21:30:30 2012,0x0204,45.5416732,-122.7387341,228.96,3.44,84,8.99,1.71,5,33
1345840231,Fri Aug 24 21:30:31 2012,0x0204,45.5416956,-122.7386877,228.64,3.69,72,8.99,1.71,5,30
1345840232,Fri Aug 24 21:30:32 2012,0x0204,45.541718,-122.7386397,228.48,3.76,63,8.56,1.71,5,33
1345840233,Fri Aug 24 21:30:33 2012,0x0204,45.5417388,-122.7385997,228.32,3.11,61.5,8.56,1.71,5,27
1345840234,Fri Aug 24 21:30:34 2012,0x0204,45.5417644,-122.7385693,228.32,1.7,51,8.56,1.71,5,27
1345840235,Fri Aug 24 21:30:35 2012,0x0204,45.5417884,-122.7385613,228.64,1.78,22.5,9.44,1.71,5,27
1345840236,Fri Aug 24 21:30:36 2012,0x0204,45.5418172,-122.7385549,228.64,2.29,6,10.4,1.79,5,27
1345840237,Fri Aug 24 21:30:37 2012,0x0204,45.5418444,-122.7385517,228.96,2.33,24,9.44,1.79,5,24
1345840238,Fri Aug 24 21:30:38 2012,0x0204,45.5418764,-122.7385453,229.28,2.9,27,9.44,1.79,5,24
1345840239,Fri Aug 24 21:30:39 2012,0x0204,45.5419084,-122.7385437,229.28,3.41,10.5,9.91,1.79,5,24
1345840240,Fri Aug 24 21:30:40 2012,0x0204,45.5419516,-122.7385405,229.28,3.27,12,8.99,1.79,5,25
1345840241,Fri Aug 24 21:30:41 2012,0x0204,45.5419868,-122.7385421,229.28,2.5,19.5,9.44,1.79,5,25
1345840242,Fri Aug 24 21:30:42 2012,0x0204,45.5420316,-122.7385389,228.96,3.62,22.5,9.44,1.79,5,25
1345840243,Fri Aug 24 21:30:43 2012,0x0204,45.5420764,-122.7385293,228.64,3.27,27,9.91,1.79,5,27
1345840244,Fri Aug 24 21:30:44 2012,0x0204,45.5421148,-122.7385053,228.64,3.51,42,8.99,1.79,5,27
1345840245,Fri Aug 24 21:30:45 2012,0x0204,45.5421468,-122.7384621,228.64,3.76,49.5,8.99,1.79,5,27
1345840246,Fri Aug 24 21:30:46 2012,0x0204,45.5421692,-122.7384141,228.64,3.31,66,9.91,1.79,5,31
1345840247,Fri Aug 24 21:30:47 2012,0x0204,45.542182,-122.7383661,228.96,3.55,75,8.56,1.79,5,30
1345840248,Fri Aug 24 21:30:48 2012,0x0204,45.5421964,-122.7383197,229.12,2.93,73.5,8.15,1.79,5,30
1345840249,Fri Aug 24 21:30:49 2012,0x0204,45.5422108,-122.7382749,229.28,2.9,73.5,8.99,1.79,5,30
1345840250,Fri Aug 24 21:30:50 2012,0x0204,45.5422252,-122.7382317,229.6,3.34,66,8.99,1.79,5,30
1345840251,Fri Aug 24 21:30:51 2012,0x0204,45.5422444,-122.7381869,229.6,3.62,55.5,8.99,1.79,5,30
1345840252,Fri Aug 24 21:30:52 2012,0x0204,45.5422588,-122.7381485,229.44,2.55,60,8.15,1.79,5,30
1345840253,Fri Aug 24 21:30:53 2012,0x0204,45.5422828,-122.7381053,229.44,3.41,54,8.56,1.71,5,30
1345840254,Fri Aug 24 21:30:54 2012,0x0204,45.54231,-122.7380605,229.44,3.11,52.5,8.56,1.71,5,30
1345840255,Fri Aug 24 21:30:55 2012,0x0204,45.5423244,-122.7380285,229.28,2.29,67.5,8.56,1.71,5,30
1345840256,Fri Aug 24 21:30:56 2012,0x0204,45.5423436,-122.7379917,229.12,3.02,69,9.91,1.71,5,30
1345840257,Fri Aug 24 21:30:57 2012,0x0204,45.5423612,-122.7379549,228.8,3.11,66,8.56,1.71,5,31
1345840258,Fri Aug 24 21:30:58 2012,0x0204,45.5423804,-122.7379517,228.8,2.15,19.5,8.99,1.71,5,30
1345840259,Fri Aug 24 21:30:59 2012,0x0204,45.5423996,-122.7379693,228.64,1.63,337.5,8.56,1.71,5,27
1345840260,Fri Aug 24 21:31:00 2012,0x0204,45.542414,-122.7380077,228.16,2.76,316.5,9.44,1.71,5,30
1345840261,Fri Aug 24 21:31:01 2012,0x0204,45.54243,-122.7380557,227.68,3.27,316.5,9.44,1.71,5,30
1345840262,Fri Aug 24 21:31:02 2012,0x0204,45.5424524,-122.7381053,227.2,3.55,303,8.99,1.71,5,31
1345840263,Fri Aug 24 21:31:03 2012,0x0204,45.54247,-122.7381501,227.04,2.96,297,8.56,1.71,5,30
1345840264,Fri Aug 24 21:31:04 2012,0x0204,45.5424876,-122.7381885,226.88,2.24,315,8.99,1.71,5,30
1345840265,Fri Aug 24 21:31:05 2012,0x0204,45.5425116,-122.7382189,227.2,3.08,331.5,8.56,1.71,5,30
1345840266,Fri Aug 24 21:31:06 2012,0x0204,45.5425452,-122.7382493,227.2,3.21,336,8.56,1.71,5,28
1345840267,Fri Aug 24 21:31:07 2012,0x0204,45.542574,-122.7382797,227.36,3.02,337.5,8.56,1.71,5,30
1345840268,Fri Aug 24 21:31:08 2012,0x0204,45.542598,-122.7383133,227.2,2.48,325.5,8.56,1.71,5,28
1345840269,Fri Aug 24 21:31:09 2012,0x0204,45.5426172,-122.7383405,226.88,2.13,343.5,8.56,1.71,5,28
1345840270,Fri Aug 24 21:31:10 2012,0x0204,45.542646,-122.7383613,226.56,2.22,349.5,8.56,1.71,5,28
1345840271,Fri Aug 24 21:31:11 2012,0x0204,45.5426732,-122.7383837,226.24,2.68,342,8.56,1.71,5,28
1345840272,Fri Aug 24 21:31:12 2012,0x0204,45.5427036,-122.7384077,226.24,2.82,352.5,8.56,1.71,5,28
1345840273,Fri Aug 24 21:31:13 2012,0x0204,45.5427324,-122.7384333,226.4,3.11,340.5,8.56,1.71,5,28
1345840274,Fri Aug 24 21:31:14 2012,0x0204,45.5427564,-122.7384701,226.56,3.8,324,8.56,1.71,5,28
1345840275,Fri Aug 24 21:31:15 2012,0x0204,45.5427708,-122.7385213,226.88,2.71,315,9.44,1.71,5,28
1345840276,Fri Aug 24 21:31:16 2012,0x0204,45.5427868,-122.7385661,227.2,2.96,303,9.44,1.71,5,27
1345840277,Fri Aug 24 21:31:17 2012,0x0204,45.5428028,-122.7386125,227.52,2.82,292.5,10.4,1.71,5,27
1345840278,Fri Aug 24 21:31:18 2012,0x0204,45.5428092,-122.7386573,228,1.99,277.5,9.91,1.71,5,27
1345840279,Fri Aug 24 21:31:19 2012,0x0204,45.5428076,-122.7387005,228.64,2.07,258,8.15,1.71,5,27
1345840280,Fri Aug 24 21:31:20 2012,0x0204,45.5428076,-122.7387453,229.12,2.24,270,8.99,1.71,5,28
1345840281,Fri Aug 24 21:31:21 2012,0x0204,45.5428124,-122.7387917,229.76,1.68,280.5,8.56,1.71,5,28
1345840282,Fri Aug 24 21:31:22 2012,0x0204,45.5428236,-122.7388317,230.24,2.13,295.5,8.99,1.71,5,28
1345840283,Fri Aug 24 21:31:23 2012,0x0204,45.5428364,-122.7388653,230.56,2.33,318,9.91,1.71,5,28
1345840284,Fri Aug 24 21:31:24 2012,0x0204,45.5428396,-122.7389037,231.2,1.63,280.5,9.91,1.71,5,28
1345840285,Fri Aug 24 21:31:25 2012,0x0204,45.5428332,-122.7389453,231.68,2.22,268.5,7.76,1.71,5,28
1345840286,Fri Aug 24 21:31:26 2012,0x0204,45.5428236,-122.7389949,232,2.36,264,8.56,1.71,5,28
1345840287,Fri Aug 24 21:31:27 2012,0x0204,45.5428108,-122.7390397,232.48,2.2,244.5,7.76,1.71,5,28
1345840288,Fri Aug 24 21:31:28 2012,0x0204,45.5428028,-122.7390717,232.64,2.26,243,8.99,1.71,5,28
1345840289,Fri Aug 24 21:31:29 2012,0x0204,45.54279,-122.7391069,232.8,2.36,237,9.91,1.71,5,25
1345840290,Fri Aug 24 21:31:30 2012,0x0204,45.5427756,-122.7391517,233.28,1.97,256.5,8.56,1.71,5,25
1345840291,Fri Aug 24 21:31:31 2012,0x0204,45.542782,-122.7391869,233.92,1.49,282,8.56,1.71,5,28
1345840292,Fri Aug 24 21:31:32 2012,0x0204,45.5427996,-122.7392013,234.24,0,39,8.99,1.71,5,28
1345840293,Fri Aug 24 21:31:33 2012,0x0204,45.5428236,-122.7391981,234.72,0.83,57,8.99,1.71,5,30
1345840294,Fri Aug 24 21:31:34 2012,0x0204,45.5428492,-122.7391885,235.2,1.91,70.5,8.99,1.71,5,28
1345840295,Fri Aug 24 21:31:35 2012,0x0204,45.5428748,-122.7391821,235.52,1.68,42,8.99,1.79,5,28
1345840296,Fri Aug 24 21:31:36 2012,0x0204,45.5429068,-122.7391789,236,2.68,30,8.99,1.79,5,28
1345840297,Fri Aug 24 21:31:37 2012,0x0204,45.542942,-122.7391741,236.32,2.48,22.5,8.99,1.79,5,27
1345840298,Fri Aug 24 21:31:38 2012,0x0204,45.5429756,-122.7391741,236.16,1.82,21,9.44,1.79,5,27
1345840299,Fri Aug 24 21:31:39 2012,0x0204,45.5430076,-122.7391725,236.32,1.78,42,9.44,1.79,5,27
1345840300,Fri Aug 24 21:31:40 2012,0x0204,45.543038,-122.7391597,236.48,2.29,57,9.44,1.79,5,27
1345840301,Fri Aug 24 21:31:41 2012,0x0204,45.5430716,-122.7391341,236.48,2.76,52.5,9.44,1.79,5,27
1345840302,Fri Aug 24 21:31:42 2012,0x0204,45.5431068,-122.7391165,236.48,2.48,40.5,9.44,1.79,5,27
1345840303,Fri Aug 24 21:31:43 2012,0x0204,45.5431452,-122.7390957,236.48,2.88,46.5,9.44,1.79,5,27
1345840304,Fri Aug 24 21:31:44 2012,0x0204,45.543182,-122.7390765,236.48,2.4,48,9.44,1.79,5,30
1345840305,Fri Aug 24 21:31:45 2012,0x0204,45.5432172,-122.7390653,236.32,1.84,39,9.44,1.79,5,28
1345840306,Fri Aug 24 21:31:46 2012,0x0204,45.5432476,-122.7390525,236.32,1.53,58.5,9.44,1.79,5,28
1345840307,Fri Aug 24 21:31:47 2012,0x0204,45.5432716,-122.7390493,236.48,1.42,39,8.99,1.79,5,28
1345840308,Fri Aug 24 21:31:48 2012,0x0204,45.5432956,-122.7390509,236.64,1.18,22.5,8.99,1.79,5,28
1345840309,Fri Aug 24 21:31:49 2012,0x0204,45.5433196,-122.7390573,236.64,1.33,360,8.99,1.79,5,27
1345840310,Fri Aug 24 21:31:50 2012,0x0204,45.5433452,-122.7390669,236.8,0.52,336,8.99,1.79,5,27
1345840311,Fri Aug 24 21:31:51 2012,0x0204,45.5433628,-122.7390765,236.96,0,72,8.99,1.79,5,27
1345840312,Fri Aug 24 21:31:52 2012,0x0204,45.5433804,-122.7390781,237.12,0.75,79.5,8.99,1.88,5,27
1345840313,Fri Aug 24 21:31:53 2012,0x0204,45.5434012,-122.7390813,236.8,0,42,8.99,1.88,5,27
1345840314,Fri Aug 24 21:31:54 2012,0x0204,45.5434188,-122.7390893,237.28,0,351,8.56,1.88,10,27
1345840315,Fri Aug 24 21:31:55 2012,0x0204,45.5434332,-122.7391085,237.6,0.86,307.5,8.99,1.88,10,27
